cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,cve_geo,cve_local,nom_local,pobtot,pnacoe,p3ym_hli,vivtot,vph_aeasp,vph_c_serv,vph_cel,vph_inter
31,Yucatán,050,Merida,Mérida,31050,1024,Blue Cedar [Privada Residencial],106,59,3,36,2,30,29,28
31,Yucatán,050,Merida,Mérida,31050,1034,Bethel,2,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1035,La Brea,2,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1036,Los Cocos,1,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1039,El Jabín,4,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1045,El Papayal,1,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1047,El Picacho,1,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1055,Terra Nova,3,*,*,2,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1069,Komchén [Privada],6,*,*,4,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1074,Komchén [Santuario],3,*,*,2,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1076,Dzidzil-Há,2,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1081,Papacal,2,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1099,Misnebalam Dos,2,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1108,El Jabín  Dos,6,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1109,El Jabín,6,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1111,Las Palmeras,4,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1113,San Antonio,6,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1115,La Casa Azul,4,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1116,Los Rosales,7,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1117,Santa Ana,3,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1129,El Jabín,2,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1130,Los Moreno,3,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1133,Santa Julia,6,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1137,La Chichí,4,*,*,2,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1140,San Ramón,1,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1142,El Solar del Húngaro,2,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1143,Otoch,3,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1144,Zua Zua,4,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,1148,La Roca,3,*,*,1,*,*,*,*
31,Yucatán,050,Merida,Mérida,31050,9998,Localidades de una vivienda,301,103,60,105,19,75,81,40
31,Yucatán,050,Merida,Mérida,31050,9999,Localidades de dos viviendas,43,18,7,19,5,11,15,7
31,Yucatán,051,Mococha,Mocochá,31051,0001,Mocochá,2293,90,223,829,667,633,605,282
31,Yucatán,051,Mococha,Mocochá,31051,0005,Chacnicté,6,*,*,1,*,*,*,*
31,Yucatán,051,Mococha,Mocochá,31051,0006,Tekat,637,10,68,205,173,146,148,77
31,Yucatán,051,Mococha,Mocochá,31051,0007,Toó,439,0,43,139,118,110,97,17
31,Yucatán,051,Mococha,Mocochá,31051,0008,Mocochá [Residencial Henequenes],2,*,*,1,*,*,*,*
31,Yucatán,051,Mococha,Mocochá,31051,0012,Peniche,4,*,*,1,*,*,*,*
31,Yucatán,051,Mococha,Mocochá,31051,0015,El Coraje [Rancho],2,*,*,4,*,*,*,*
31,Yucatán,051,Mococha,Mocochá,31051,0017,San Francisco,7,*,*,2,*,*,*,*
31,Yucatán,051,Mococha,Mocochá,31051,0034,San Judas Tadeo [Quinta],2,*,*,1,*,*,*,*
31,Yucatán,051,Mococha,Mocochá,31051,0038,Paraíso [Rancho],16,0,5,3,0,1,2,0
31,Yucatán,051,Mococha,Mocochá,31051,0044,Guadalupe,2,*,*,1,*,*,*,*
31,Yucatán,051,Mococha,Mocochá,31051,0046,Ninguno,1,*,*,1,*,*,*,*
31,Yucatán,051,Mococha,Mocochá,31051,0050,Xochimilco [Vivero],1,*,*,1,*,*,*,*
31,Yucatán,051,Mococha,Mocochá,31051,0061,Chan Xunan,2,*,*,1,*,*,*,*
31,Yucatán,051,Mococha,Mocochá,31051,0066,Chacnicté II,5,*,*,1,*,*,*,*
31,Yucatán,051,Mococha,Mocochá,31051,0068,La Flor del Siglo XXI,10,0,0,3,2,2,2,0
31,Yucatán,051,Mococha,Mocochá,31051,0071,Las Palmas,1,*,*,1,*,*,*,*
31,Yucatán,051,Mococha,Mocochá,31051,9998,Localidades de una vivienda,33,5,1,12,3,8,11,6
31,Yucatán,051,Mococha,Mocochá,31051,9999,Localidades de dos viviendas,2,*,*,4,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0001,Motul de Carrillo Puerto,26081,1132,3402,8972,6711,6281,6122,2359
31,Yucatán,052,Motul,Motul,31052,0002,Ucí,1212,53,581,562,344,331,298,38
31,Yucatán,052,Motul,Motul,31052,0003,Timul,1015,10,228,307,213,237,198,93
31,Yucatán,052,Motul,Motul,31052,0005,Sacapuc,658,14,122,250,166,176,141,66
31,Yucatán,052,Motul,Motul,31052,0008,Kopté,592,1,199,227,125,161,121,43
31,Yucatán,052,Motul,Motul,31052,0011,Kancabchén,386,4,128,111,71,82,67,7
31,Yucatán,052,Motul,Motul,31052,0012,Santa Cruz Pachón,243,9,19,76,64,57,51,12
31,Yucatán,052,Motul,Motul,31052,0013,Kambul,209,2,50,67,54,29,33,1
31,Yucatán,052,Motul,Motul,31052,0014,Mesatunich,713,23,342,202,166,133,130,9
31,Yucatán,052,Motul,Motul,31052,0015,Kaxatah,1202,19,255,336,261,246,237,29
31,Yucatán,052,Motul,Motul,31052,0016,San Pedro Cámara,182,1,111,52,48,35,34,4
31,Yucatán,052,Motul,Motul,31052,0017,San Pedro Chacabal,922,9,675,198,159,121,92,14
31,Yucatán,052,Motul,Motul,31052,0018,Tanyá,1013,16,342,356,256,203,209,48
31,Yucatán,052,Motul,Motul,31052,0020,Kancabchén Ucí,85,1,56,28,21,12,12,0
31,Yucatán,052,Motul,Motul,31052,0021,Komchén Martínez,112,1,60,38,16,16,23,1
31,Yucatán,052,Motul,Motul,31052,0022,Miguel Hidalgo y Costilla,22,0,4,13,4,3,5,1
31,Yucatán,052,Motul,Motul,31052,0023,Kiní,1737,38,716,654,374,445,388,112
31,Yucatán,052,Motul,Motul,31052,0024,San José Hili,298,1,59,98,73,62,61,7
31,Yucatán,052,Motul,Motul,31052,0029,Kancabal,711,10,198,182,149,112,140,20
31,Yucatán,052,Motul,Motul,31052,0030,Dzununcán,263,0,43,93,72,62,61,5
31,Yucatán,052,Motul,Motul,31052,0032,Agrícola Maya,2,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0033,Sakolá,58,1,11,19,13,9,13,4
31,Yucatán,052,Motul,Motul,31052,0041,Anicabil de Guadalupe,3,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0046,San Isidro,1,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0052,San Miguel,1,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0058,Santa María,6,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0075,Paparux [Quinta],1,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0086,La Esperanza,2,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0089,San Agustín,5,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0093,San Juan Bautista,1,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0094,San Miguel,1,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0101,San Juan,2,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0102,San Fernando,3,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0103,Texas,1,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0113,La Cruz de Piedra,1,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0118,San Manuel,1,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0125,San Francisco,3,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0127,San José,1,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0132,San Lázaro,6,*,*,2,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0139,El Divino Niño,4,2,2,3,2,2,2,2
31,Yucatán,052,Motul,Motul,31052,0148,Medina,5,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0150,San Miguel,1,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0151,San Miguel,1,*,*,4,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0166,Isaías,2,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0171,Las Bechitas [Paraje],4,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0185,Casa Rosa,3,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0186,San Miguel Arcángel,2,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0191,El Juguete,1,*,*,2,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0197,Irving Zuriel Uicab Pech,6,*,*,2,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0198,Priscila Pech Ek,2,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0213,El Rosario,8,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0216,Ucí,2,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0217,Keyri,1,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0219,Verde Lucero de Mixtán,3,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,0222,La Bendición de Dios,4,*,*,1,*,*,*,*
31,Yucatán,052,Motul,Motul,31052,9998,Localidades de una vivienda,80,6,25,37,1,23,27,4
31,Yucatán,052,Motul,Motul,31052,9999,Localidades de dos viviendas,6,*,*,2,*,*,*,*
31,Yucatán,053,Muna,Muna,31053,0001,Muna,12553,395,4255,4162,3074,2736,2590,983
31,Yucatán,053,Muna,Muna,31053,0002,Choyob,92,3,42,29,0,18,17,1
31,Yucatán,053,Muna,Muna,31053,0003,San José Tipceh,606,23,112,201,165,149,120,24
31,Yucatán,053,Muna,Muna,31053,0004,Yaxhá,224,4,125,82,35,57,52,13
31,Yucatán,053,Muna,Muna,31053,0006,Xocchel,1,*,*,1,*,*,*,*
31,Yucatán,053,Muna,Muna,31053,0018,Sahcabá,5,*,*,1,*,*,*,*
31,Yucatán,053,Muna,Muna,31053,0023,San Miguel,2,*,*,1,*,*,*,*
31,Yucatán,053,Muna,Muna,31053,0026,Tejas,1,*,*,1,*,*,*,*
31,Yucatán,053,Muna,Muna,31053,0079,Rubén Góngora Ku,1,*,*,1,*,*,*,*
31,Yucatán,053,Muna,Muna,31053,0080,El Desvío,4,*,*,1,*,*,*,*
31,Yucatán,053,Muna,Muna,31053,0081,Mun-Há,5,*,*,1,*,*,*,*
31,Yucatán,053,Muna,Muna,31053,9998,Localidades de una vivienda,19,2,10,7,1,5,7,5
31,Yucatán,054,Muxupip,Muxupip,31054,0001,Muxupip,2590,55,873,933,733,628,605,265
31,Yucatán,054,Muxupip,Muxupip,31054,0005,San José Grande,38,0,15,14,12,10,10,0
31,Yucatán,054,Muxupip,Muxupip,31054,0006,San Juan Koop,360,5,76,127,100,72,82,37
31,Yucatán,054,Muxupip,Muxupip,31054,0028,Ninguno,1,*,*,1,*,*,*,*
31,Yucatán,054,Muxupip,Muxupip,31054,0038,El Huerto,1,*,*,1,*,*,*,*
31,Yucatán,054,Muxupip,Muxupip,31054,9998,Localidades de una vivienda,2,*,*,2,*,*,*,*
31,Yucatán,055,Opichen,Opichén,31055,0001,Opichén,5412,72,3351,1900,1416,1167,1142,276
31,Yucatán,055,Opichen,Opichén,31055,0002,Calcehtok,1663,43,994,583,460,332,370,189
31,Yucatán,055,Opichen,Opichén,31055,0009,El Pozo [Rancho],3,*,*,1,*,*,*,*
31,Yucatán,055,Opichen,Opichén,31055,0056,Pedro Estrella Ordoñez,2,*,*,1,*,*,*,*
31,Yucatán,055,Opichen,Opichén,31055,9998,Localidades de una vivienda,5,*,*,2,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0001,Oxkutzcab,26175,1010,11204,8865,6406,5993,5664,3202
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0004,Emiliano Zapata,1670,19,1053,556,422,380,293,107
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0007,X-Kobenhaltún,87,1,66,30,23,6,9,3
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0010,Sahcahmucuy,51,0,31,13,7,1,7,0
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0013,Xohuayán,1600,2,1481,520,383,362,250,135
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0014,Xul,1434,2,1043,504,333,266,161,60
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0016,Yaxhachén,1833,7,1535,567,406,291,206,89
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0018,San José Kunché,32,0,25,13,8,3,3,0
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0020,Plan Chac Pozo Cuatro,1,*,*,5,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0022,Bombahaltún,37,0,34,17,10,1,1,0
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0033,Nohcacab,1,*,*,9,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0036,Pozo Siete,3,*,*,1,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0037,Potoit,100,0,52,34,17,19,21,19
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0039,Sabacché,1,*,*,1,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0042,San Francisco,2,*,*,2,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0044,San Isidro,2,*,*,1,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0050,San Víctor,1,*,*,1,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0057,X-Canajelé,1,*,*,2,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0064,San Antonio Yaaxhom,156,5,69,54,45,38,43,34
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0073,Pixoy,6,*,*,2,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0084,Venustiano Carranza,4,*,*,2,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0087,Tabí Pozo Tres,3,*,*,1,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0091,Luis Donaldo Colosio,24,0,14,11,0,0,6,6
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0093,Plan Chac Pozo Nueve,2,*,*,1,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0097,X-Kakal,31,0,26,7,1,0,1,1
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0099,Crucero Tabí,35,0,19,13,2,5,7,4
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0105,Sinitún [Unidad],24,0,22,6,0,0,0,0
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0106,Esmeralda,5,*,*,4,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0107,Yaxhom Antiguo,22,0,16,8,5,5,5,0
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0108,Chunhuaymil,47,3,29,13,6,1,2,0
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0109,Las Águilas,9,1,0,3,0,3,3,3
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0114,Linduras de mi Tierra,2,*,*,1,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0117,Martha Imelda Calderón,6,*,*,1,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0119,Plan Chac Pozo Uno,7,0,4,8,0,0,3,0
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0121,Jaime,3,*,*,5,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0122,Pozo Dos,15,0,8,12,0,3,4,2
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0123,Pozo Seis,10,0,4,3,0,0,3,0
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0124,Pozo Unidad Ceres,1,*,*,2,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0126,San Francisco Yaaxhom,14,0,8,7,4,4,4,3
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0132,Potoit Dos (Las Hermanas),9,0,4,3,1,0,1,0
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0133,Pozo 644,16,0,10,9,1,0,3,0
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0136,Unidad 645,6,*,*,4,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0137,Plan Chaac Pozo 4 [Anexo],13,0,11,5,0,1,2,0
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0140,San Isidro Labrador,1,*,*,6,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0143,Chac Pichí,3,*,*,3,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0145,San Eleazar,14,0,8,3,0,0,0,0
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0147,Dolores Otero,11,0,7,13,0,0,3,2
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0149,Huntochac,298,0,246,96,63,48,28,5
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0150,Manuel Balam Us,2,*,*,1,*,*,*,*
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,0151,Nicolasa Ek Puc,24,1,12,15,1,3,6,0
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,9998,Localidades de una vivienda,36,1,26,40,5,5,12,2
31,Yucatán,056,Oxkutzcab,Oxkutzcab,31056,9999,Localidades de dos viviendas,20,0,11,15,1,3,5,0
31,Yucatán,057,Panaba,Panabá,31057,0001,Panabá,5318,283,870,2052,1484,1407,1315,909
31,Yucatán,057,Panaba,Panabá,31057,0002,Loché,1492,64,390,561,424,393,276,264
31,Yucatán,057,Panaba,Panabá,31057,0005,San Juan del Río,64,0,29,28,19,14,11,10
31,Yucatán,057,Panaba,Panabá,31057,0006,Cenote Yalsihón Buena Fe,536,16,204,185,140,118,82,7
31,Yucatán,057,Panaba,Panabá,31057,0008,Santa Martha,1,*,*,3,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0015,El Álamo,3,*,*,2,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0022,Yaxcabá,2,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0032,Santa Cruz,3,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0056,Kanhá,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0063,Huapango,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0067,Texas,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0077,Dzidziyá,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0086,X-Cristal,4,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0094,Los Cuatro Hermanos,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0096,X' Arroba,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0139,La Bendición de Dios,3,*,*,2,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0158,San Francisco,204,4,44,71,53,51,40,5
31,Yucatán,057,Panaba,Panabá,31057,0163,Santa Margarita,6,*,*,4,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0164,Dzonot Caamal,1,*,*,7,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0165,Santa Rosalía,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0179,La Costa y el Río,2,*,*,7,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0184,Chiquibchulul,3,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0198,San Juan,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0200,San Manuel,2,*,*,2,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0203,El Último Suspiro,5,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0204,Sotzitún,1,*,*,2,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0225,San Juan,8,*,*,3,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0253,Muldzonot,2,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0284,Santa Inés Dzonot,2,*,*,3,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0291,San Jorge,2,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0293,Acancún,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0307,Los Ángeles,2,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0308,Almendros,8,6,2,3,0,3,2,2
31,Yucatán,057,Panaba,Panabá,31057,0311,Kulemis Dos,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0323,California,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0324,San Ricardo,2,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0335,Xiat,1,*,*,3,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0340,San Felipe,2,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0345,Kanacruz,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0365,Otzil,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0376,San Francisco,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0385,San Carlos,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0398,San Víctor,2,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0415,San Román,2,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0418,San Juan Bautista,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0425,Los Ceibos,8,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0439,El Girasol,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0444,Oxcal,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0454,San Gabriel,2,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0466,La Comarca de Villuercas,6,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0476,San Pedro,2,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0489,Santa Liria,2,*,*,3,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0490,Santa María,7,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0491,Santa Martha,2,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0503,Ninguno,4,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0541,El Rey,5,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0543,Santa Paola,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0544,San Isidro,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0549,Samaria,1,*,*,2,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0559,El Chaparral,3,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0572,Chaclol Dos,1,*,*,2,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0577,La Joya del Faisán,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0588,San Gabriel,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0598,Santa María,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0603,Santa María,1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0604,El Roble [Lienzo],1,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0605,San Judas Tadeo Dos,4,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0607,La Esperanza,2,*,*,1,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,0618,San Rafael,9,*,*,2,*,*,*,*
31,Yucatán,057,Panaba,Panabá,31057,9998,Localidades de una vivienda,129,13,64,89,0,40,46,18
31,Yucatán,057,Panaba,Panabá,31057,9999,Localidades de dos viviendas,15,0,3,6,0,3,2,2
31,Yucatán,058,Peto,Peto,31058,0001,Peto,21456,1047,9814,7054,5045,4528,4247,1402
31,Yucatán,058,Peto,Peto,31058,0003,Chan Calotmul,72,1,40,25,18,14,0,0
31,Yucatán,058,Peto,Peto,31058,0007,Dzonotchel,170,4,107,55,40,28,17,1
31,Yucatán,058,Peto,Peto,31058,0013,Mac-May,12,2,10,13,0,1,0,0
31,Yucatán,058,Peto,Peto,31058,0014,Papacal,461,1,348,130,104,70,4,0
31,Yucatán,058,Peto,Peto,31058,0016,Petulillo,113,6,99,39,0,20,14,0
31,Yucatán,058,Peto,Peto,31058,0018,Progresito,308,13,240,104,83,79,30,1
31,Yucatán,058,Peto,Peto,31058,0022,San Diego,1,*,*,1,*,*,*,*
31,Yucatán,058,Peto,Peto,31058,0023,San Dionisio,241,5,185,81,0,51,30,0
31,Yucatán,058,Peto,Peto,31058,0029,San Mateo,20,0,19,17,7,5,2,0
31,Yucatán,058,Peto,Peto,31058,0031,San Sebastián,41,4,28,12,6,0,5,0
31,Yucatán,058,Peto,Peto,31058,0037,Temozón,282,14,207,81,70,51,49,1
31,Yucatán,058,Peto,Peto,31058,0040,Tixhualatún,428,10,317,151,119,109,33,0
31,Yucatán,058,Peto,Peto,31058,0041,Tobxilá,39,1,31,21,15,15,11,0
31,Yucatán,058,Peto,Peto,31058,0042,Uitziná,3,0,3,14,2,1,1,0
31,Yucatán,058,Peto,Peto,31058,0044,Xcabanché,6,0,6,12,0,0,0,0
31,Yucatán,058,Peto,Peto,31058,0047,Kambul,219,13,74,70,60,47,39,1
31,Yucatán,058,Peto,Peto,31058,0048,Xoy,719,7,303,259,199,180,115,18
31,Yucatán,058,Peto,Peto,31058,0049,X-Pechil,101,2,70,43,0,25,17,0
