cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,id_region,region,cve_geo,id_local,nom_local,id_ue,nom_ue,razon_soc,cod_act,nom_act,num_per,lat,long,fecha
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,408,Leona Vicario,8363072,GRUPO ALCOHOLICOS ANONIMOS UNA NUEVA VIDA,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC ,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,20.91673901,-89.60245632,2019-11
31,Yucatán       ,019,Chemax,Chemax,6,VI Oriente,31019,1,Chemax,8354001,GRUPO AMANECER DE ALCOHOLICOS ANONIMOS,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS  INTEGRANTES DE SERVICIOS MUNDIALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.65486872,-87.93550926,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4554761,GRUPO AMISTAD,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.95040452,-89.61088033,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4536566,GRUPO AMOR ES VIDA,NEUROTICOS ANÓNIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,21.01039517,-89.62263157,2014-12
31,Yucatán       ,040,Izamal,Izamal,3,III Centro ,31040,1,Izamal,7409353,GRUPO AMOR Y SERVICIO AA,AA ALCHOLICOS ANONIMOS ,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.94614939,-89.01972239,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4519101,GRUPO AVE FENIX,NEUROTICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,21.02334576,-89.64411424,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4523952,GRUPO AVE FENIX ALCOHOLICOS ANONIMOS,CENTRAL MEXICANA DE SERVICIO GENERALES DE ALCHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.95953239,-89.67419899,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7689318,GRUPO BIENESTAR SOCIAL AA,GRUPO BIENESTAR SOCIAL AA AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.99906196,-89.60067679,2019-11
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,4542703,GRUPO CAMINO A LA FELICIDAD DE NEUROTICOS ANONIMOS,GRUPO CAMINO A LA FELICIDAD DE NEUROTICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.69334018,-88.20624989,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7991079,GRUPO CAMINO A LA LUZ,GRUPO CAMINO A LA LUZ AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.99913649,-89.64850421,2019-11
31,Yucatán       ,101,Uman,Umán,2,II Noroeste ,31101,1,Umán,4591246,GRUPO CANDELARIA DE ALCOHOLICOS ANONIMOS,GRUPO ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.883358,-89.75430578,2010-07
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,4542716,GRUPO CANDELARIA DE ALCOHOLICOS ANONIMOS,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHÓLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.69313297,-88.20457693,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7007164,GRUPO CLEVELAND,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.95276195,-89.61303218,2019-11
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,4495483,GRUPO DE 24HORAS LA DIVINA MISERICORDIA,,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.68302832,-88.18961026,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4513868,GRUPO DE A A PARAISO ALA SOBRIEDAD,CENTRAL MEXICANA DE A A ,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,20.92593177,-89.64381547,2010-07
31,Yucatán       ,079,Tekax,Tekax,7,VII Sur ,31079,1,Tekax de Álvaro Obregón,4561085,GRUPO DE AA MILAGRO DEL SIGLO,CENTRAL MEXICANA DE SERVICIOS GENERALES DE A.A AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.20504538,-89.29454893,2014-12
31,Yucatán       ,013,Conkal,Conkal,2,II Noroeste ,31013,1,Conkal,8397863,GRUPO DE AA-NUEVA VIDA,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,21.06980283,-89.52602377,2019-11
31,Yucatán       ,057,Panaba,Panabá,5,V Noreste ,31057,1,Panabá,4545962,GRUPO DE AL-ANON ILUSION,,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,21.29870792,-88.27062412,2014-12
31,Yucatán       ,089,Ticul,Ticul,7,VII Sur ,31089,1,Ticul,6988523,GRUPO DE ALCHOLICOS ANONIMOS MI ULTIMA ESPERANZA,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,20.39450767,-89.52880123,2019-11
31,Yucatán       ,059,Progreso,Progreso,2,II Noroeste ,31059,1,Progreso,4575139,GRUPO DE ALCOHOLICOS ANONIMO FUENTE DE VIDA,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,21.28649234,-89.64823172,2010-07
31,Yucatán       ,091,Tinum,Tinum,6,VI Oriente,31091,6,Pisté,4541159,GRUPO DE ALCOHOLICOS ANONIMOS,CENTRAL MEXICANA DE SERVICIOS GENERALES ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.69947279,-88.58389725,2014-12
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,8354626,GRUPO DE ALCOHOLICOS ANONIMOS,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.69232222,-88.1944222,2019-11
31,Yucatán       ,041,Kanasin,Kanasín,2,II Noroeste ,31041,1,Kanasín,7007264,GRUPO DE ALCOHOLICOS ANONIMOS 1  DE AGOSTO,GRUPO  DE ALCOHOLICOS ANONIMOS ,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.92265713,-89.58204011,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4516887,GRUPO DE ALCOHOLICOS ANONIMOS 10 DE DICIEMBRE,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.94231121,-89.62501584,2010-07
31,Yucatán       ,046,Mama,Mama,7,VII Sur ,31046,1,Mama,6988375,GRUPO DE ALCOHOLICOS ANONIMOS 20 DE AGOSTO,,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.48052811,-89.36813011,2019-11
31,Yucatán       ,009,Cansahcab,Cansahcab,4,IV Litoral centro ,31009,1,Cansahcab,8949290,GRUPO DE ALCOHOLICOS ANONIMOS CAMINO A LA PAZ,,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,21.15321382,-89.10442776,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4583896,GRUPO DE ALCOHOLICOS ANONIMOS DEL CUARTO Y QUINTO PASO,GRUPO DE ALCOHOLICOS ANONIMOS DEL CUARTO Y QUINTO PASO ,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.99126263,-89.58526605,2010-07
31,Yucatán       ,041,Kanasin,Kanasín,2,II Noroeste ,31041,1,Kanasín,7034092,GRUPO DE ALCOHOLICOS ANONIMOS EL MILAGRO DEL SIGLO,,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.92955322,-89.55968743,2019-11
31,Yucatán       ,031,Dzoncauich,Dzoncauich,4,IV Litoral centro ,31031,1,Dzoncauich,7676330,GRUPO DE ALCOHOLICOS ANONIMOS LA ALEGRIA DE VIVIR,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS ,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,21.1286405,-88.889488,2019-11
31,Yucatán       ,056,Oxkutzcab,Oxkutzcab,7,VII Sur ,31056,1,Oxkutzcab,8859105,GRUPO DE ALCOHOLICOS ANONIMOS LA FORTALEZA,CENTRAL MEXICANA DE SERVIICIOS GENERALES DE ALCOHOLICOS ANOMINOS SC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.31373078,-89.43090769,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,8045448,GRUPO DE ALCOHOLICOS ANONIMOS LA FORTALEZA,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,21.00712171,-89.71107679,2019-11
31,Yucatán       ,079,Tekax,Tekax,7,VII Sur ,31079,1,Tekax de Álvaro Obregón,4560912,GRUPO DE ALCOHOLICOS ANONIMOS LA MORADA DEL ALCOHOLICO,"CENTRAL MEXICANA DE SERVICIOS GENERALES DE, A.A AC",624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.19784752,-89.28761898,2014-12
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,8418946,GRUPO DE ALCOHOLICOS ANONIMOS LO MEJOR ESTA POR VENIR,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.69646612,-88.20858347,2019-11
31,Yucatán       ,087,Tetiz,Tetiz,1,I Poniente ,31087,1,Tetiz,7515550,GRUPO DE ALCOHOLICOS ANONIMOS MILAGRO DEL SIGLO XX,CENTRAL MEXICA ALCOHOLICOS ANONIMOS SA,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.95874034,-89.93655538,2019-11
31,Yucatán       ,091,Tinum,Tinum,6,VI Oriente,31091,6,Pisté,4499049,GRUPO DE ALCÓHOLICOS ANÓNIMOS NUEVA VIDA,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,20.69668668,-88.58950983,2010-07
31,Yucatán       ,096,Tizimin,Tizimín,5,V Noreste ,31096,1,Tizimín,4546726,GRUPO DE ALCOHOLICOS ANONIMOS NUEVA VIDA,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHÓLICOS ANÓNIMOS ,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,21.14247304,-88.15006888,2014-12
31,Yucatán       ,034,Hocaba,Hocabá,3,III Centro ,31034,1,Hocabá,8014147,GRUPO DE ALCOHOLICOS ANONIMOS NUEVA VIDA,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,20.81181857,-89.24697918,2019-11
31,Yucatán       ,080,Tekit,Tekit,7,VII Sur ,31080,1,Tekit,6988477,GRUPO DE ALCOHOLICOS ANONIMOS NUEVO RENACER,,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.54060817,-89.3323923,2019-11
31,Yucatán       ,067,Seye,Seyé,2,II Noroeste ,31067,1,Seyé,7287932,GRUPO DE ALCOHOLICOS ANONIMOS QUERER ES PODER,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.83978903,-89.37755395,2019-11
31,Yucatán       ,080,Tekit,Tekit,7,VII Sur ,31080,1,Tekit,8648315,GRUPO DE ALCOHOLICOS ANONIMOS RENACIMIENTO,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,20.52963354,-89.3315934,2019-11
31,Yucatán       ,057,Panaba,Panabá,5,V Noreste ,31057,1,Panabá,8353665,GRUPO DE ALCOHOLICOS ANONIMOS RENOVACION Y VIDA,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,21.29553032,-88.27367757,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,8397449,GRUPO DE ALCOHOLICOS ANONIMOS REVOLUCION DE FE,GRUPO DE ALCOHOLICOS ANONIMOS REVOLUCION DE FE SA,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.91409702,-89.62143236,2019-11
31,Yucatán       ,089,Ticul,Ticul,7,VII Sur ,31089,1,Ticul,4558207,GRUPO DE ALCOHOLICOS ANONIMOS UN NUEVO AMANECER,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.40280775,-89.54317792,2014-12
31,Yucatán       ,019,Chemax,Chemax,6,VI Oriente,31019,1,Chemax,4544253,GRUPO DE ALCOHOLICOS ANONIMOS UN NUEVO AMANECER,"ALCOHOLICOS ANONIMOS, A.C. ",624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.65599755,-87.93262178,2014-12
31,Yucatán       ,063,Samahil,Samahil,1,I Poniente ,31063,1,Samahil,7989943,GRUPO DE ALCOHOLICOS ANONIMOS UNA NUEVA VIDA,CENTRAL MEXICANA DE SERVICIOS GENERALESDE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,20.88400144,-89.88672636,2019-11
31,Yucatán       ,089,Ticul,Ticul,7,VII Sur ,31089,1,Ticul,4556929,GRUPO DE ALCOHOLICOS ANONIMOS VIDA NUEVA,CENTRAL MEXICANA DE SERVICIOS ALCOHÓLICOS ANÓNIMOS AC ,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.40594984,-89.53340325,2014-12
31,Yucatán       ,034,Hocaba,Hocabá,3,III Centro ,31034,1,Hocabá,8044768,GRUPO DE ALCOHOLICOS ANONIMOS WAYE PAAT KAALTAH,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS SC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.8160185,-89.25047189,2019-11
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,4566035,GRUPO DE ALCOHOLOCOS ANONIMOS CAMINO A LA FELICIDAD,CENTRAL MEXICANA DE ALCOHÓLICOS ANÓNIMOS ASOCIACIÓN CIVIL AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.68426898,-88.18839002,2014-12
31,Yucatán       ,019,Chemax,Chemax,6,VI Oriente,31019,63,X-Can,8353949,GRUPO DE ALCOLICOS ANONIMOS MI SEGUNDA OPORTUNIDAD,CENTRAL MEXICANA DE SERVICIO GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.85936579,-87.6637345,2019-11
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,7708294,GRUPO DE ALCOLICOS ANONIMOS VIVIENDO SOBRIOS,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,20.68846891,-88.20399945,2019-11
31,Yucatán       ,101,Uman,Umán,2,II Noroeste ,31101,1,Umán,9106547,GRUPO DE AMISTAD,,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.90837169,-89.69212965,2019-11
31,Yucatán       ,056,Oxkutzcab,Oxkutzcab,7,VII Sur ,31056,1,Oxkutzcab,8454640,GRUPO DE AUTO AYUDA HACIENDA SAN FRANCISCO,TRANSFORMANDO LAS EMOCIONES AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.31051255,-89.41967329,2019-11
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,7758085,GRUPO DE AUTOAYUDA 4 Y 5 PASO LUZ Y ESPERANZA,,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.69101996,-88.21444565,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,8379211,GRUPO DE AUTOAYUDA AMOR Y SERENIDAD,,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.94278952,-89.62486918,2019-11
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,7801207,GRUPO DE AUTOAYUDA ANGELES 4 Y 5 PASO,,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.69998701,-88.19482508,2019-11
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,4566577,GRUPO DE AUTOAYUDA DE VALLADOLID UN NUEVO AMANECER,GRUPO ANONIMOS DEL CUARTO Y QUINTO PASO DEL CARIBE AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.68112971,-88.19546494,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,8362794,GRUPO DE AUTOAYUDA GUERREROS DE LA LUZ,,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.95280853,-89.62478245,2019-11
31,Yucatán       ,026,Dzemul,Dzemul,4,IV Litoral centro ,31026,1,Dzemul,8013815,GRUPO DE AUTOAYUDA HERMANOS DEL CIELO AZUL 2,GRUPOS ANONIMOS DE AMOR Y SERVICIO 4TO Y 5TO PASO AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,21.20820529,-89.31298818,2019-11
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,7758213,GRUPO DE AUTOAYUDA NUEVO AMANECER VALLADOLID,,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicción,6 a 10 personas,20.69073821,-88.2086848,2019-11
31,Yucatán       ,089,Ticul,Ticul,7,VII Sur ,31089,1,Ticul,4557370,GRUPO DE FAMILIA  AL-ANON Y ALATEEN,"CENTRAL MEXICANA DE SERVICIOS GENERALES DE LOS GRUPOS FAMILIARES AL-ANON, ALATEEN AC ",624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.39939924,-89.53502406,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4517058,GRUPO DE FAMILIAS AL ANON,CENTRAL MEXICANA DE SERVICIOS GENERALES DE GRUPO DE FAMILIA ALANON AC SC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,20.95046498,-89.60846258,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4536222,GRUPO DE LIBERACION AA,ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,21.03347331,-89.62247559,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7688362,GRUPO DENTAL BOSQUES,GRUPO DENTAL BOSQUES MERIDA SCP,621211,Consultorios dentales del sector privado,0 a 5 personas,21.03286312,-89.60180854,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4536497,GRUPO DENTAL MONTEJO,,621211,Consultorios dentales del sector privado,0 a 5 personas,21.01939144,-89.61820909,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7990993,GRUPO DENTAL PENINSULAR PERIODONSA,,621211,Consultorios dentales del sector privado,6 a 10 personas,20.99557587,-89.6175503,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4576004,GRUPO DENTAL PENISULAR PERIODONSA,,621211,Consultorios dentales del sector privado,6 a 10 personas,20.99557587,-89.6175503,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4518604,GRUPO DENTAL SOSA,MIGUEL ANGEL SOSA LOPEZ ,621211,Consultorios dentales del sector privado,0 a 5 personas,21.02821221,-89.64333006,2014-12
31,Yucatán       ,026,Dzemul,Dzemul,4,IV Litoral centro ,31026,1,Dzemul,8013810,GRUPO DESIERTO FLORIDO,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,21.21185356,-89.30492954,2019-11
31,Yucatán       ,039,Ixil,Ixil,2,II Noroeste ,31039,1,Ixil,4505765,GRUPO DESPERTAR,ALCOHÓLICOS ANÓNIMOS SA,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,21.15657195,-89.48217775,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,7991169,GRUPO DESPERTAR A LA VIDA,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,20.99323227,-89.63092222,2019-11
31,Yucatán       ,059,Progreso,Progreso,2,II Noroeste ,31059,1,Progreso,4574068,GRUPO DESPERTAR A UNA NUEVA VIDA DE A A,ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,21.28181287,-89.67094254,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4555717,GRUPO DESPERTAR FELIZ NOCTURNO,NEUROTICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.96304234,-89.62580116,2014-12
31,Yucatán       ,058,Peto,Peto,6,VI Oriente,31058,1,Peto,8131023,GRUPO DESPERTAR PETO 4TO Y 5TO PASO,GRUPOS ANONIMOS DE AUTOAYUDA FORTALEZA SANTA MARIA AC,623221,Residencias del sector privado para el cuidado de personas con problemas de trastorno mental y adicción,0 a 5 personas,20.12880618,-88.9281971,2019-11
31,Yucatán       ,026,Dzemul,Dzemul,4,IV Litoral centro ,31026,1,Dzemul,4527442,GRUPO DZEMUL DE AUTOAYUDA,GRUPO DZEMUL ,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,21.21378325,-89.3112319,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,8560257,GRUPO ELITE,GRUPO ELITE HH SC,621610,Servicios de enfermería a domicilio,11 a 30 personas,21.00578417,-89.62160353,2019-11
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4537840,GRUPO ESPECIALIZADES MEDICO ODONTOLOGIA,,621111,Consultorios de medicina general del sector privado,0 a 5 personas,21.00272109,-89.57400668,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,6223543,GRUPO ESTETICO DENTAL,,621211,Consultorios dentales del sector privado,0 a 5 personas,20.99248716,-89.61416789,2010-07
31,Yucatán       ,032,Espita,Espita,5,V Noreste ,31032,1,Espita,4547951,GRUPO FELICIDAD,ALCOHOLICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,21.01473822,-88.30772301,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4540220,GRUPO FORTALEZA SOLDADO DE CRISTO,,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.98517316,-89.58992469,2014-12
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4520712,GRUPO FUENTE DE VIDA,NEUROTICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,20.98363245,-89.64845152,2014-12
31,Yucatán       ,075,Teabo,Teabo,7,VII Sur ,31075,1,Teabo,4572272,GRUPO GLORIA Y SOBRIEDAD AA,CENTRALMEXICANA DE ALCOHÓLICOS ANÓNIMOS ,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,0 a 5 personas,20.39707403,-89.28175483,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4566923,GRUPO GRATITUD ALCOHOLICOS ANONIMOS,,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.96273758,-89.61970116,2010-07
31,Yucatán       ,050,Merida,Mérida,2,II Noroeste ,31050,1,Mérida,4591965,GRUPO GRATITUD NEUROTICOS ANONIMOS,CENTRAL DE MEXICANA DE NEUROTICOS ANONIMOS AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,11 a 30 personas,20.9658667,-89.61322444,2010-07
31,Yucatán       ,089,Ticul,Ticul,7,VII Sur ,31089,1,Ticul,8454626,GRUPO GUADALUPANO,CENTRAL MEXICANA DE SERVICIOS GENERALES DE AA AC,624191,Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones,6 a 10 personas,20.40201729,-89.53604889,2019-11
