cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,cve_geo,cve_local,nom_local,pobtot
31,Yucatán,43,Kaua,Kaua,31043,0006,Dzeal,359
31,Yucatán,43,Kaua,Kaua,31043,0012,Yaxlé,12
31,Yucatán,43,Kaua,Kaua,31043,0022,San Enrique,2
31,Yucatán,43,Kaua,Kaua,31043,0023,San Esteban,15
31,Yucatán,43,Kaua,Kaua,31043,0028,San Pedro,1
31,Yucatán,43,Kaua,Kaua,31043,0032,San Gabriel,2
31,Yucatán,43,Kaua,Kaua,31043,0037,Xtóhil,3
31,Yucatán,43,Kaua,Kaua,31043,0040,Veintiuno de Marzo,2
31,Yucatán,43,Kaua,Kaua,31043,9998,Localidades de una vivienda,10
31,Yucatán,44,Kinchil,Kinchil,31044,0000,Total del Municipio,6571
31,Yucatán,44,Kinchil,Kinchil,31044,0001,Kinchil,6307
31,Yucatán,44,Kinchil,Kinchil,31044,0002,Tamchén,257
31,Yucatán,44,Kinchil,Kinchil,31044,0029,Echeverría,1
31,Yucatán,44,Kinchil,Kinchil,31044,0060,Kinchil,4
31,Yucatán,44,Kinchil,Kinchil,31044,0080,La Sarteneja,2
31,Yucatán,44,Kinchil,Kinchil,31044,9998,Localidades de una vivienda,7
31,Yucatán,45,Kopoma,Kopomá,31045,0000,Total del Municipio,2449
31,Yucatán,45,Kopoma,Kopomá,31045,0001,Kopomá,2026
31,Yucatán,45,Kopoma,Kopomá,31045,0002,San Bernardo,421
31,Yucatán,45,Kopoma,Kopomá,31045,0032,San Vicente,2
31,Yucatán,45,Kopoma,Kopomá,31045,9998,Localidades de una vivienda,2
31,Yucatán,46,Mama,Mama,31046,0000,Total del Municipio,2888
31,Yucatán,46,Mama,Mama,31046,0001,Mama,2876
31,Yucatán,46,Mama,Mama,31046,0018,Kulmanchac,6
31,Yucatán,46,Mama,Mama,31046,0060,San Genaro,2
31,Yucatán,46,Mama,Mama,31046,0065,Ninguno,4
31,Yucatán,46,Mama,Mama,31046,9998,Localidades de una vivienda,6
31,Yucatán,46,Mama,Mama,31046,9999,Localidades de dos viviendas,6
31,Yucatán,47,Mani,Maní,31047,0000,Total del Municipio,5250
31,Yucatán,47,Mani,Maní,31047,0001,Maní,4146
31,Yucatán,47,Mani,Maní,31047,0009,Tipikal,951
31,Yucatán,47,Mani,Maní,31047,0016,San Filemón,6
31,Yucatán,47,Mani,Maní,31047,0035,Emmanuel,4
31,Yucatán,47,Mani,Maní,31047,0040,San Miguel,4
31,Yucatán,47,Mani,Maní,31047,0050,Santa María,8
31,Yucatán,47,Mani,Maní,31047,0051,López Polanco,5
31,Yucatán,47,Mani,Maní,31047,0053,Blanca Estela Euán Ken,6
31,Yucatán,47,Mani,Maní,31047,0055,Chan Cha'ac Chivilá,2
31,Yucatán,47,Mani,Maní,31047,0058,Pozo Nueve,111
31,Yucatán,47,Mani,Maní,31047,0060,San Federico,2
31,Yucatán,47,Mani,Maní,31047,0062,Teodora Chan,5
31,Yucatán,47,Mani,Maní,31047,9998,Localidades de una vivienda,42
31,Yucatán,48,Maxcanu,Maxcanú,31048,0000,Total del Municipio,21704
31,Yucatán,48,Maxcanu,Maxcanú,31048,0001,Maxcanú,12621
31,Yucatán,48,Maxcanu,Maxcanú,31048,0002,Coahuila (Santa Teresa Coahuila),626
31,Yucatán,48,Maxcanu,Maxcanú,31048,0003,Chactún (San José Chactún),109
31,Yucatán,48,Maxcanu,Maxcanú,31048,0004,Chan Chocholá (Santa Eduviges Chan Chocholá),373
31,Yucatán,48,Maxcanu,Maxcanú,31048,0006,Chunchucmil,1091
31,Yucatán,48,Maxcanu,Maxcanú,31048,0007,Granada (Chican Granada),476
31,Yucatán,48,Maxcanu,Maxcanú,31048,0010,Kanachén,354
31,Yucatán,48,Maxcanu,Maxcanú,31048,0011,Kochol,1560
31,Yucatán,48,Maxcanu,Maxcanú,31048,0012,Paraíso,656
31,Yucatán,48,Maxcanu,Maxcanú,31048,0014,San Fernando,281
31,Yucatán,48,Maxcanu,Maxcanú,31048,0017,San Rafael,1252
31,Yucatán,48,Maxcanu,Maxcanú,31048,0018,Santa Cruz,129
31,Yucatán,48,Maxcanu,Maxcanú,31048,0020,Santa Rosa (Santa Rosa de Lima),913
31,Yucatán,48,Maxcanu,Maxcanú,31048,0021,Santo Domingo,1234
31,Yucatán,48,Maxcanu,Maxcanú,31048,0050,San Antonio Tamay,2
31,Yucatán,48,Maxcanu,Maxcanú,31048,0059,Buena Esperanza,6
31,Yucatán,48,Maxcanu,Maxcanú,31048,0090,Cielito Lindo Uno,1
31,Yucatán,48,Maxcanu,Maxcanú,31048,0124,San Simón Sinkehuel,1
31,Yucatán,48,Maxcanu,Maxcanú,31048,0149,San Sebastián,5
31,Yucatán,48,Maxcanu,Maxcanú,31048,0161,Santa Úrsula,1
31,Yucatán,48,Maxcanu,Maxcanú,31048,0169,Chacsi,1
31,Yucatán,48,Maxcanu,Maxcanú,31048,0170,Tres Marías,4
31,Yucatán,48,Maxcanu,Maxcanú,31048,0178,Villahermosa [Rancho],8
31,Yucatán,48,Maxcanu,Maxcanú,31048,9998,Localidades de una vivienda,24
31,Yucatán,48,Maxcanu,Maxcanú,31048,9999,Localidades de dos viviendas,5
31,Yucatán,49,Mayapan,Mayapán,31049,0000,Total del Municipio,3269
31,Yucatán,49,Mayapan,Mayapán,31049,0001,Mayapán,3263
31,Yucatán,49,Mayapan,Mayapán,31049,0029,Onichén,2
31,Yucatán,49,Mayapan,Mayapán,31049,0064,Santa María Uc,4
31,Yucatán,49,Mayapan,Mayapán,31049,9998,Localidades de una vivienda,6
31,Yucatán,50,Merida,Mérida,31050,0000,Total del Municipio,830732
31,Yucatán,50,Merida,Mérida,31050,0001,Mérida,777615
31,Yucatán,50,Merida,Mérida,31050,0075,Caucel,6988
31,Yucatán,50,Merida,Mérida,31050,0076,Cosgaya,670
31,Yucatán,50,Merida,Mérida,31050,0077,Chablekal,3626
31,Yucatán,50,Merida,Mérida,31050,0079,Chalmuch,484
31,Yucatán,50,Merida,Mérida,31050,0081,Cheumán,211
31,Yucatán,50,Merida,Mérida,31050,0084,Cholul,5880
31,Yucatán,50,Merida,Mérida,31050,0086,Dzibilchaltún,170
31,Yucatán,50,Merida,Mérida,31050,0087,Dzidzilché,285
31,Yucatán,50,Merida,Mérida,31050,0088,Dzityá,1602
31,Yucatán,50,Merida,Mérida,31050,0089,Dzoyaxché,454
31,Yucatán,50,Merida,Mérida,31050,0090,Dzununcán,1802
31,Yucatán,50,Merida,Mérida,31050,0092,Kikteil,237
31,Yucatán,50,Merida,Mérida,31050,0093,Komchén,4259
31,Yucatán,50,Merida,Mérida,31050,0095,Molas,2014
31,Yucatán,50,Merida,Mérida,31050,0097,Noc Ac,447
31,Yucatán,50,Merida,Mérida,31050,0100,Petac,221
31,Yucatán,50,Merida,Mérida,31050,0102,Sac-Nicté,345
31,Yucatán,50,Merida,Mérida,31050,0103,San Antonio Hool,141
31,Yucatán,50,Merida,Mérida,31050,0108,San Ignacio Tesip,359
31,Yucatán,50,Merida,Mérida,31050,0111,San José Tzal,3543
31,Yucatán,50,Merida,Mérida,31050,0116,San Pedro Chimay,1241
31,Yucatán,50,Merida,Mérida,31050,0117,Santa Cruz Palomeque,835
31,Yucatán,50,Merida,Mérida,31050,0119,Santa María Chí,303
31,Yucatán,50,Merida,Mérida,31050,0120,Sierra Papacal,1108
31,Yucatán,50,Merida,Mérida,31050,0121,Sitpach,1634
31,Yucatán,50,Merida,Mérida,31050,0123,Susulá,445
31,Yucatán,50,Merida,Mérida,31050,0124,Suytunchén,102
31,Yucatán,50,Merida,Mérida,31050,0125,Tahdzibichén,724
31,Yucatán,50,Merida,Mérida,31050,0128,Temozón Norte,291
31,Yucatán,50,Merida,Mérida,31050,0129,Texán Cámara,566
31,Yucatán,50,Merida,Mérida,31050,0130,Opichén,521
31,Yucatán,50,Merida,Mérida,31050,0131,Tixcacal,881
31,Yucatán,50,Merida,Mérida,31050,0132,Tixcuytún,418
31,Yucatán,50,Merida,Mérida,31050,0133,San Antonio Tzacalá,650
31,Yucatán,50,Merida,Mérida,31050,0135,Xcanatún,1495
31,Yucatán,50,Merida,Mérida,31050,0138,Xmatkuil,526
31,Yucatán,50,Merida,Mérida,31050,0140,Yaxché Casares,106
31,Yucatán,50,Merida,Mérida,31050,0141,Yaxnic,794
31,Yucatán,50,Merida,Mérida,31050,0144,Xcunyá,907
31,Yucatán,50,Merida,Mérida,31050,0145,Santa María Yaxché,54
31,Yucatán,50,Merida,Mérida,31050,0158,La Ceiba,990
31,Yucatán,50,Merida,Mérida,31050,0159,La Ceiba Dos,42
31,Yucatán,50,Merida,Mérida,31050,0161,San Antonio Chuntuac,5
31,Yucatán,50,Merida,Mérida,31050,0183,Quinta los Carrillo,3
31,Yucatán,50,Merida,Mérida,31050,0190,Caney [Establo Lechero],1
31,Yucatán,50,Merida,Mérida,31050,0192,San Antonio Xluch Dos,2
31,Yucatán,50,Merida,Mérida,31050,0220,Magic Water,2
31,Yucatán,50,Merida,Mérida,31050,0224,San Carlos,2
31,Yucatán,50,Merida,Mérida,31050,0225,San Diego Texán,4
31,Yucatán,50,Merida,Mérida,31050,0228,San José Kuché,7
31,Yucatán,50,Merida,Mérida,31050,0238,Tamanché,587
31,Yucatán,50,Merida,Mérida,31050,0249,Xcauaka,2
31,Yucatán,50,Merida,Mérida,31050,0251,Yaxché,1
31,Yucatán,50,Merida,Mérida,31050,0254,Francisco Villa,1
31,Yucatán,50,Merida,Mérida,31050,0268,Oncán,610
31,Yucatán,50,Merida,Mérida,31050,0290,San Pedro Palomeque,2
31,Yucatán,50,Merida,Mérida,31050,0306,Los Tres Reyes,6
31,Yucatán,50,Merida,Mérida,31050,0334,El Cortijo,7
31,Yucatán,50,Merida,Mérida,31050,0336,Hunxectamán,156
31,Yucatán,50,Merida,Mérida,31050,0338,Plantel Diecisiete,10
31,Yucatán,50,Merida,Mérida,31050,0346,Santa Gertrudis,1
31,Yucatán,50,Merida,Mérida,31050,0402,Las Palmas,5
31,Yucatán,50,Merida,Mérida,31050,0406,Revolución [Unidad],7
31,Yucatán,50,Merida,Mérida,31050,0408,Leona Vicario,2754
31,Yucatán,50,Merida,Mérida,31050,0414,Los Castellanos,40
31,Yucatán,50,Merida,Mérida,31050,0428,Esperanza,4
31,Yucatán,50,Merida,Mérida,31050,0435,Flamboyán,1
31,Yucatán,50,Merida,Mérida,31050,0445,Santa Elena,4
31,Yucatán,50,Merida,Mérida,31050,0458,Villa Aldarita,3
31,Yucatán,50,Merida,Mérida,31050,0466,Santa Martha,1
31,Yucatán,50,Merida,Mérida,31050,0482,Jaqueline,6
31,Yucatán,50,Merida,Mérida,31050,0483,Los Limones,3
31,Yucatán,50,Merida,Mérida,31050,0490,Los García [Quinta],4
31,Yucatán,50,Merida,Mérida,31050,0503,Pequeña Australia,5
31,Yucatán,50,Merida,Mérida,31050,0513,El Ramonal,7
31,Yucatán,50,Merida,Mérida,31050,0528,Jardines de Tahdzibichén,126
31,Yucatán,50,Merida,Mérida,31050,0539,El Cortijo,1
31,Yucatán,50,Merida,Mérida,31050,0552,La Primavera (San Miguel),6
31,Yucatán,50,Merida,Mérida,31050,0561,Villa Paraíso,17
31,Yucatán,50,Merida,Mérida,31050,0602,El Jabín,17
31,Yucatán,50,Merida,Mérida,31050,0603,Julidán,2
31,Yucatán,50,Merida,Mérida,31050,0618,Ninguno,3
31,Yucatán,50,Merida,Mérida,31050,0624,Mi Última Esperanza,4
31,Yucatán,50,Merida,Mérida,31050,0650,Renán Rosas,3
31,Yucatán,50,Merida,Mérida,31050,0655,San Carlos,3
31,Yucatán,50,Merida,Mérida,31050,0665,San Martín,2
31,Yucatán,50,Merida,Mérida,31050,0666,Villas Cholul,64
31,Yucatán,50,Merida,Mérida,31050,0670,Santa Laura,4
31,Yucatán,50,Merida,Mérida,31050,0693,San Felipe [Privada],5
31,Yucatán,50,Merida,Mérida,31050,0695,Ninguno,6
31,Yucatán,50,Merida,Mérida,31050,0696,Santa Barbarita,7
31,Yucatán,50,Merida,Mérida,31050,0698,Antonio Canto,5
31,Yucatán,50,Merida,Mérida,31050,0710,Ninguno,2
31,Yucatán,50,Merida,Mérida,31050,0714,Monte Rosi,2
31,Yucatán,50,Merida,Mérida,31050,0720,Xlapach San Manuel,2
31,Yucatán,50,Merida,Mérida,31050,0725,Los Magueyes,2
31,Yucatán,50,Merida,Mérida,31050,0726,Agustín Pérez Pascual,2
31,Yucatán,50,Merida,Mérida,31050,0728,Las Iguanas,2
31,Yucatán,50,Merida,Mérida,31050,0737,Ninguno,3
31,Yucatán,50,Merida,Mérida,31050,0740,Lol-Bé,1
31,Yucatán,50,Merida,Mérida,31050,0741,Luis Fernando,1
31,Yucatán,50,Merida,Mérida,31050,0742,Las Nubes,2
31,Yucatán,50,Merida,Mérida,31050,0743,Las Palmas,7
31,Yucatán,50,Merida,Mérida,31050,0745,Pastor [Rancho],1
31,Yucatán,50,Merida,Mérida,31050,0746,La Revancha,5
31,Yucatán,50,Merida,Mérida,31050,0749,San Pedro,3
31,Yucatán,50,Merida,Mérida,31050,0750,Super Miel,2
31,Yucatán,50,Merida,Mérida,31050,0753,Villas Xcanatún,24
31,Yucatán,50,Merida,Mérida,31050,0758,Cango,2
31,Yucatán,50,Merida,Mérida,31050,0759,Cano Montenegro,2
31,Yucatán,50,Merida,Mérida,31050,0761,Chencho,1
31,Yucatán,50,Merida,Mérida,31050,0763,Concepción,2
31,Yucatán,50,Merida,Mérida,31050,0764,Cultura Mulsay,4
31,Yucatán,50,Merida,Mérida,31050,0765,Don Gabriel,1
31,Yucatán,50,Merida,Mérida,31050,0768,Los Farahones,1
31,Yucatán,50,Merida,Mérida,31050,0769,Félix Millán,3
31,Yucatán,50,Merida,Mérida,31050,0773,San Pedro Cholul,6
31,Yucatán,50,Merida,Mérida,31050,0775,Guadalupe,8
31,Yucatán,50,Merida,Mérida,31050,0776,Hello Vera,2
31,Yucatán,50,Merida,Mérida,31050,0785,Ninguno,3
31,Yucatán,50,Merida,Mérida,31050,0786,Ninguno,6
31,Yucatán,50,Merida,Mérida,31050,0795,Ninguno,3
31,Yucatán,50,Merida,Mérida,31050,0798,Ninguno,5
31,Yucatán,50,Merida,Mérida,31050,0806,Ninguno,5
31,Yucatán,50,Merida,Mérida,31050,0807,Ninguno,1
31,Yucatán,50,Merida,Mérida,31050,0810,Ninguno,4
31,Yucatán,50,Merida,Mérida,31050,0814,Ninguno,2
31,Yucatán,50,Merida,Mérida,31050,0822,Ninguno,4
31,Yucatán,50,Merida,Mérida,31050,0823,Ninguno,5
31,Yucatán,50,Merida,Mérida,31050,0834,Ninguno,3
31,Yucatán,50,Merida,Mérida,31050,0835,Ninguno,1
31,Yucatán,50,Merida,Mérida,31050,0848,Ninguno,3
31,Yucatán,50,Merida,Mérida,31050,0858,Ninguno,3
31,Yucatán,50,Merida,Mérida,31050,0866,Ninguno,2
31,Yucatán,50,Merida,Mérida,31050,0867,Ninguno,3
31,Yucatán,50,Merida,Mérida,31050,0872,Ninguno,1
31,Yucatán,50,Merida,Mérida,31050,0874,Ninguno,2
31,Yucatán,50,Merida,Mérida,31050,0875,Ninguno,2
31,Yucatán,50,Merida,Mérida,31050,0876,Ninguno,8
31,Yucatán,50,Merida,Mérida,31050,0882,Ninguno,3
31,Yucatán,50,Merida,Mérida,31050,0895,Ninguno,1
31,Yucatán,50,Merida,Mérida,31050,0897,Ninguno,3
31,Yucatán,50,Merida,Mérida,31050,0899,María Luisa Aguilar Sosa,5
31,Yucatán,50,Merida,Mérida,31050,0908,El Caribeño [Paradero],6
31,Yucatán,50,Merida,Mérida,31050,0912,El Polvorín,1
31,Yucatán,50,Merida,Mérida,31050,0914,Prisciliano,3
31,Yucatán,50,Merida,Mérida,31050,0915,Puertas del Mayab,9
31,Yucatán,50,Merida,Mérida,31050,0916,Real Cholul [Quinta],5
31,Yucatán,50,Merida,Mérida,31050,0920,El Potrillo,4
31,Yucatán,50,Merida,Mérida,31050,0921,Renacimiento,9
31,Yucatán,50,Merida,Mérida,31050,0925,San José,3
31,Yucatán,50,Merida,Mérida,31050,0928,San Lorenzo,1
31,Yucatán,50,Merida,Mérida,31050,0929,San Lorenzo,2
31,Yucatán,50,Merida,Mérida,31050,0934,Santa Rosalía,1
31,Yucatán,50,Merida,Mérida,31050,0937,Xkanán (Granjas Viridiana),3
31,Yucatán,50,Merida,Mérida,31050,9998,Localidades de una vivienda,291
31,Yucatán,50,Merida,Mérida,31050,9999,Localidades de dos viviendas,50
31,Yucatán,51,Mococha,Mocochá,31051,0000,Total del Municipio,3071
31,Yucatán,51,Mococha,Mocochá,31051,0001,Mocochá,2042
31,Yucatán,51,Mococha,Mocochá,31051,0006,Tekat,579
31,Yucatán,51,Mococha,Mocochá,31051,0007,Toó,389
31,Yucatán,51,Mococha,Mocochá,31051,0010,Santa Cruz Nihuá,3
31,Yucatán,51,Mococha,Mocochá,31051,0012,Peniche,2
31,Yucatán,51,Mococha,Mocochá,31051,0015,Santa Margarita,2
31,Yucatán,51,Mococha,Mocochá,31051,0016,Los Hermanos Cituk,14
31,Yucatán,51,Mococha,Mocochá,31051,0017,San Francisco,1
31,Yucatán,51,Mococha,Mocochá,31051,0018,Álvaro de Regil,3
31,Yucatán,51,Mococha,Mocochá,31051,0020,Santa Lucía,4
31,Yucatán,51,Mococha,Mocochá,31051,0031,La Joya,2
31,Yucatán,51,Mococha,Mocochá,31051,0042,Ninguno,19
31,Yucatán,51,Mococha,Mocochá,31051,0045,Ninguno,3
31,Yucatán,51,Mococha,Mocochá,31051,0050,Ninguno,1
31,Yucatán,51,Mococha,Mocochá,31051,0052,Palmeras,2
31,Yucatán,51,Mococha,Mocochá,31051,0053,Rancho Piña,5
31,Yucatán,51,Mococha,Mocochá,31051,9998,Localidades de una vivienda,23
31,Yucatán,51,Mococha,Mocochá,31051,9999,Localidades de dos viviendas,5
31,Yucatán,52,Motul,Motul,31052,0000,Total del Municipio,33978
31,Yucatán,52,Motul,Motul,31052,0001,Motul de Carrillo Puerto,23240
31,Yucatán,52,Motul,Motul,31052,0002,Ucí,1224
31,Yucatán,52,Motul,Motul,31052,0003,Timul,943
31,Yucatán,52,Motul,Motul,31052,0005,Sacapuc,690
31,Yucatán,52,Motul,Motul,31052,0007,Sabacnáh,13
31,Yucatán,52,Motul,Motul,31052,0008,Kopté,556
31,Yucatán,52,Motul,Motul,31052,0009,San Antonio Dzinah,1
31,Yucatán,52,Motul,Motul,31052,0011,Kancabchén,372
31,Yucatán,52,Motul,Motul,31052,0012,Santa Cruz Pachón,231
31,Yucatán,52,Motul,Motul,31052,0013,Kambul,185
31,Yucatán,52,Motul,Motul,31052,0014,Mesatunich,600
31,Yucatán,52,Motul,Motul,31052,0015,Kaxatah,982
31,Yucatán,52,Motul,Motul,31052,0016,San Pedro Cámara,142
31,Yucatán,52,Motul,Motul,31052,0017,San Pedro Chacabal,765
31,Yucatán,52,Motul,Motul,31052,0018,Tanyá,879
31,Yucatán,52,Motul,Motul,31052,0019,Santa Teresa,105
31,Yucatán,52,Motul,Motul,31052,0020,Kancabchén Uci,95
31,Yucatán,52,Motul,Motul,31052,0021,Komchén Martínez,108
31,Yucatán,52,Motul,Motul,31052,0022,Miguel Hidalgo y Costilla,31
31,Yucatán,52,Motul,Motul,31052,0023,Kiní,1581
31,Yucatán,52,Motul,Motul,31052,0024,San José Hili,301
31,Yucatán,52,Motul,Motul,31052,0029,Kancabal,552
31,Yucatán,52,Motul,Motul,31052,0030,Dzununcán,244
31,Yucatán,52,Motul,Motul,31052,0033,Sakolá,57
31,Yucatán,52,Motul,Motul,31052,0037,Dzitox,2
31,Yucatán,52,Motul,Motul,31052,0046,Rocío Uno,2
31,Yucatán,52,Motul,Motul,31052,0047,El Establo,2
31,Yucatán,52,Motul,Motul,31052,0070,San Cristóbal,1
31,Yucatán,52,Motul,Motul,31052,0103,Texas,5
31,Yucatán,52,Motul,Motul,31052,0107,Las Codornices,7
31,Yucatán,52,Motul,Motul,31052,0113,La Cruz de Piedra,2
31,Yucatán,52,Motul,Motul,31052,0119,Ninguno,11
31,Yucatán,52,Motul,Motul,31052,0122,Ninguno,5
31,Yucatán,52,Motul,Motul,31052,0125,San Francisco,3
31,Yucatán,52,Motul,Motul,31052,0147,Ninguno,1
31,Yucatán,52,Motul,Motul,31052,0148,Medina,2
31,Yucatán,52,Motul,Motul,31052,0149,San Bernardo,1
31,Yucatán,52,Motul,Motul,31052,0160,Ninguno,2
31,Yucatán,52,Motul,Motul,31052,0164,Ninguno,1
31,Yucatán,52,Motul,Motul,31052,0165,Ninguno,1
31,Yucatán,52,Motul,Motul,31052,0171,Bechitas [Paraje],2
31,Yucatán,52,Motul,Motul,31052,0180,Santa Cruz de los Chaltunes,1
31,Yucatán,52,Motul,Motul,31052,0186,El Cedral,3
31,Yucatán,52,Motul,Motul,31052,0194,Ninguno,5
31,Yucatán,52,Motul,Motul,31052,0195,Ninguno,5
31,Yucatán,52,Motul,Motul,31052,0197,Ninguno,12
31,Yucatán,52,Motul,Motul,31052,0203,Ninguno,1
31,Yucatán,52,Motul,Motul,31052,0205,Parcela Ciento Cuarenta y Tres,3
31,Yucatán,52,Motul,Motul,31052,0210,Santa Cruz Pich,1
31,Yucatán,52,Motul,Motul,31052,9998,Localidades de una vivienda,59
31,Yucatán,53,Muna,Muna,31053,0000,Total del Municipio,12336
31,Yucatán,53,Muna,Muna,31053,0001,Muna,11469
31,Yucatán,53,Muna,Muna,31053,0002,Choyob,89
31,Yucatán,53,Muna,Muna,31053,0003,San José Tipceh,513
31,Yucatán,53,Muna,Muna,31053,0004,Yaxhá,229
31,Yucatán,53,Muna,Muna,31053,0006,Xocchel,6
31,Yucatán,53,Muna,Muna,31053,0015,Lázaro Cárdenas,4
31,Yucatán,53,Muna,Muna,31053,0018,Sahcabá,5
31,Yucatán,53,Muna,Muna,31053,0031,Uxmal [Rancho],5
31,Yucatán,53,Muna,Muna,31053,0037,Yaxcopil,2
31,Yucatán,53,Muna,Muna,31053,0061,Agroyucatán,4
31,Yucatán,53,Muna,Muna,31053,0073,Los Cocos,3
31,Yucatán,53,Muna,Muna,31053,0079,Don Gregorio,1
31,Yucatán,53,Muna,Muna,31053,0081,Mun-Há,5
31,Yucatán,53,Muna,Muna,31053,0082,Audomaro Vázquez,1
31,Yucatán,53,Muna,Muna,31053,9998,Localidades de una vivienda,30
31,Yucatán,53,Muna,Muna,31053,9999,Localidades de dos viviendas,6
31,Yucatán,54,Muxupip,Muxupip,31054,0000,Total del Municipio,2755
31,Yucatán,54,Muxupip,Muxupip,31054,0001,Muxupip,2399
31,Yucatán,54,Muxupip,Muxupip,31054,0005,San José Grande,30
31,Yucatán,54,Muxupip,Muxupip,31054,0006,San Juan Koop,325
31,Yucatán,54,Muxupip,Muxupip,31054,0028,Ninguno,1
31,Yucatán,54,Muxupip,Muxupip,31054,9998,Localidades de una vivienda,1
31,Yucatán,55,Opichen,Opichén,31055,0000,Total del Municipio,6285
31,Yucatán,55,Opichen,Opichén,31055,0001,Opichén,4751
31,Yucatán,55,Opichen,Opichén,31055,0002,Calcehtok,1503
31,Yucatán,55,Opichen,Opichén,31055,0004,San Claudio,17
31,Yucatán,55,Opichen,Opichén,31055,0009,Chaca,3
31,Yucatán,55,Opichen,Opichén,31055,0033,Ninguno,1
31,Yucatán,55,Opichen,Opichén,31055,0050,Flor de Margarita,5
31,Yucatán,55,Opichen,Opichén,31055,0056,Pedro Ek Estrella,2
31,Yucatán,55,Opichen,Opichén,31055,0057,Unidad Córdoba,3
31,Yucatán,55,Opichen,Opichén,31055,9998,Localidades de una vivienda,14
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0000,Total del Municipio,29325
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0001,Oxkutzcab,23096
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0004,Emiliano Zapata,1350
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0007,X-Kobenhaltún,79
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0010,Sahcahmucuy,34
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0013,Xohuayán,1405
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0014,Xul,1110
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0016,Yaxhachén,1633
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0018,San José Kunché,37
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0020,Plan Chac Pozo Cuatro,22
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0022,Bombahaltún,44
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0028,San Antonio Ekmabén,4
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0033,Nohcacab,1
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0036,Pozo Siete,5
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0037,Potoit,82
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0042,San Francisco,3
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0044,San Isidro,3
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0053,San Mateo,3
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0064,San Antonio Yaaxhom,115
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0076,Nohsal [Centro Habitacional],5
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0083,El Roble [Anexa],3
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0084,Venustiano Carranza,12
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0085,San Salvador,21
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0087,Tabí Pozo Tres,12
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0091,Luis Donaldo Colosio,26
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0097,X-Kakal,16
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0099,Crucero Tabí,25
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0102,Cinitún,18
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0104,Guadalupe,7
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0106,Esmeralda,9
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0107,Yaxhom Antiguo,24
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0108,Chunhuaymil,35
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0110,Las Bugambilias,1
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0113,Gabriel May,8
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0117,Martha Imelda Calderón,7
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0119,Plan Chac Pozo Uno,4
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0121,Jaime,8
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0122,Pozo Dos,16
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0123,Pozo Seis,10
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0124,Pozo Unidad Ceres,4
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0125,San Diego,3
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0126,San Francisco Yaaxhom,15
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,0128,Los Flamboyanes,10
31,Yucatán,56,Oxkutzcab,Oxkutzcab,31056,9998,Localidades de una vivienda,49
